법정동코드,시군구,성별,연령대,동반자유형,평점
43760,충청북도 괴산군,남,50대,가족,4.044444444
43760,충청북도 괴산군,남,50대,비가족,3.939393939
43760,충청북도 괴산군,남,60대,가족,3.976190476
43760,충청북도 괴산군,남,60대,비가족,4.066666667
43760,충청북도 괴산군,남,70세 이상,가족,4
43760,충청북도 괴산군,남,70세 이상,비가족,3.666666667
43760,충청북도 괴산군,여,15~19세,가족,4.083333333
43760,충청북도 괴산군,여,20대,비가족,3.857142857
43760,충청북도 괴산군,여,30대,가족,4.095238095
43760,충청북도 괴산군,여,30대,비가족,4.266666667
43760,충청북도 괴산군,여,40대,가족,3.979166667
43760,충청북도 괴산군,여,40대,비가족,3.933333333
43760,충청북도 괴산군,여,50대,가족,3.866666667
43760,충청북도 괴산군,여,50대,비가족,3.952380952
43760,충청북도 괴산군,여,60대,가족,3.80952381
43760,충청북도 괴산군,여,60대,비가족,4.133333333
43760,충청북도 괴산군,여,70세 이상,가족,4.333333333
43760,충청북도 괴산군,여,70세 이상,비가족,4
43800,충청북도 단양군,남,15~19세,가족,4
43800,충청북도 단양군,남,20대,가족,4.25
43800,충청북도 단양군,남,20대,비가족,4.144927536
43800,충청북도 단양군,남,30대,가족,3.888888889
43800,충청북도 단양군,남,30대,비가족,4
43800,충청북도 단양군,남,40대,가족,4.090909091
43800,충청북도 단양군,남,40대,비가족,4
43800,충청북도 단양군,남,50대,가족,4
43800,충청북도 단양군,남,50대,비가족,4.01754386
43800,충청북도 단양군,남,60대,가족,4.15
43800,충청북도 단양군,남,60대,비가족,3.861111111
43800,충청북도 단양군,남,70세 이상,가족,3.966666667
43800,충청북도 단양군,남,70세 이상,비가족,3.904761905
43800,충청북도 단양군,여,15~19세,가족,4.083333333
43800,충청북도 단양군,여,15~19세,비가족,4
43800,충청북도 단양군,여,20대,가족,3.952380952
43800,충청북도 단양군,여,20대,비가족,4.060606061
43800,충청북도 단양군,여,30대,가족,4.116666667
43800,충청북도 단양군,여,30대,비가족,4
43800,충청북도 단양군,여,40대,가족,3.953703704
43800,충청북도 단양군,여,40대,비가족,3.976190476
43800,충청북도 단양군,여,50대,가족,4.122222222
43800,충청북도 단양군,여,50대,비가족,4.053333333
43800,충청북도 단양군,여,60대,가족,4.2
43800,충청북도 단양군,여,60대,비가족,4.037037037
43800,충청북도 단양군,여,70세 이상,가족,4.1
43800,충청북도 단양군,여,70세 이상,비가족,3.958333333
43720,충청북도 보은군,남,20대,비가족,4
43720,충청북도 보은군,남,30대,가족,4.148148148
43720,충청북도 보은군,남,30대,비가족,3.955555556
43720,충청북도 보은군,남,40대,가족,4.222222222
43720,충청북도 보은군,남,40대,비가족,4.047619048
43720,충청북도 보은군,남,50대,가족,4.071428571
43720,충청북도 보은군,남,50대,비가족,4.433333333
43720,충청북도 보은군,남,60대,가족,4
43720,충청북도 보은군,남,60대,비가족,3.757575758
43720,충청북도 보은군,남,70세 이상,가족,4
43720,충청북도 보은군,남,70세 이상,비가족,4.133333333
43720,충청북도 보은군,여,15~19세,가족,4.166666667
43720,충청북도 보은군,여,15~19세,비가족,3.666666667
43720,충청북도 보은군,여,20대,비가족,4
43720,충청북도 보은군,여,30대,가족,4.1
43720,충청북도 보은군,여,30대,비가족,3.888888889
43720,충청북도 보은군,여,40대,가족,4.117647059
43720,충청북도 보은군,여,40대,비가족,4.444444444
43720,충청북도 보은군,여,50대,가족,4.104166667
43720,충청북도 보은군,여,50대,비가족,4.166666667
43720,충청북도 보은군,여,60대,가족,4.133333333
43720,충청북도 보은군,여,60대,비가족,4.208333333
43720,충청북도 보은군,여,70세 이상,가족,4.125
43720,충청북도 보은군,여,70세 이상,비가족,3.933333333
43740,충청북도 영동군,남,20대,가족,3.888888889
43740,충청북도 영동군,남,20대,비가족,4
43740,충청북도 영동군,남,30대,가족,4.166666667
43740,충청북도 영동군,남,30대,비가족,4
43740,충청북도 영동군,남,40대,가족,4.066666667
43740,충청북도 영동군,남,40대,비가족,3.833333333
43740,충청북도 영동군,남,50대,가족,4.095238095
43740,충청북도 영동군,남,50대,비가족,3.851851852
43740,충청북도 영동군,남,60대,가족,4.5
43740,충청북도 영동군,남,60대,비가족,3.777777778
43740,충청북도 영동군,남,70세 이상,가족,3.75
43740,충청북도 영동군,여,20대,가족,3.444444444
43740,충청북도 영동군,여,30대,가족,4
43740,충청북도 영동군,여,30대,비가족,3.5
43740,충청북도 영동군,여,40대,가족,4
43740,충청북도 영동군,여,50대,가족,3.933333333
43740,충청북도 영동군,여,50대,비가족,3.833333333
43740,충청북도 영동군,여,60대,가족,4.111111111
43740,충청북도 영동군,여,60대,비가족,4.333333333
43740,충청북도 영동군,여,70세 이상,비가족,4.166666667
43730,충청북도 옥천군,남,15~19세,가족,4.333333333
43730,충청북도 옥천군,남,20대,가족,4.5
43730,충청북도 옥천군,남,20대,비가족,4
43730,충청북도 옥천군,남,30대,가족,4.25
43730,충청북도 옥천군,남,30대,비가족,4
43730,충청북도 옥천군,남,40대,가족,4.181818182
43730,충청북도 옥천군,남,40대,비가족,3.333333333
43730,충청북도 옥천군,남,50대,가족,3.925925926
43730,충청북도 옥천군,남,50대,비가족,4.166666667
43730,충청북도 옥천군,남,60대,가족,3.888888889
43730,충청북도 옥천군,남,60대,비가족,3.666666667
43730,충청북도 옥천군,남,70세 이상,가족,3.833333333
43730,충청북도 옥천군,여,20대,가족,4.166666667
43730,충청북도 옥천군,여,20대,비가족,3.777777778
43730,충청북도 옥천군,여,30대,가족,3.833333333
43730,충청북도 옥천군,여,30대,비가족,4.833333333
43730,충청북도 옥천군,여,40대,가족,3.962962963
43730,충청북도 옥천군,여,40대,비가족,4.4
43730,충청북도 옥천군,여,50대,가족,4.033333333
43730,충청북도 옥천군,여,50대,비가족,3.958333333
43730,충청북도 옥천군,여,60대,가족,4.333333333
43730,충청북도 옥천군,여,60대,비가족,4.166666667
43730,충청북도 옥천군,여,70세 이상,가족,3.333333333
43770,충청북도 음성군,남,15~19세,가족,4
43770,충청북도 음성군,남,15~19세,비가족,5
43770,충청북도 음성군,남,20대,가족,3.833333333
43770,충청북도 음성군,남,20대,비가족,4.333333333
43770,충청북도 음성군,남,30대,가족,4.333333333
43770,충청북도 음성군,남,40대,가족,3.666666667
43770,충청북도 음성군,남,40대,비가족,4.333333333
43770,충청북도 음성군,남,50대,가족,3.952380952
43770,충청북도 음성군,남,60대,가족,3.583333333
43770,충청북도 음성군,남,60대,비가족,4
43770,충청북도 음성군,남,70세 이상,가족,4
43770,충청북도 음성군,여,15~19세,가족,4.666666667
43770,충청북도 음성군,여,15~19세,비가족,4
43770,충청북도 음성군,여,20대,비가족,3.777777778
43770,충청북도 음성군,여,30대,가족,4.25
43770,충청북도 음성군,여,30대,비가족,4
43770,충청북도 음성군,여,40대,가족,4.083333333
43770,충청북도 음성군,여,40대,비가족,4
43770,충청북도 음성군,여,50대,가족,3.833333333
43770,충청북도 음성군,여,50대,비가족,3.916666667
43770,충청북도 음성군,여,60대,가족,4
43770,충청북도 음성군,여,60대,비가족,4
43770,충청북도 음성군,여,70세 이상,가족,4
43150,충청북도 제천시,남,15~19세,가족,4.333333333
43150,충청북도 제천시,남,20대,가족,4
43150,충청북도 제천시,남,20대,비가족,4.051282051
43150,충청북도 제천시,남,30대,가족,4.088888889
43150,충청북도 제천시,남,30대,비가족,4.055555556
43150,충청북도 제천시,남,40대,가족,3.968253968
43150,충청북도 제천시,남,40대,비가족,3.875
43150,충청북도 제천시,남,50대,가족,3.785714286
43150,충청북도 제천시,남,50대,비가족,4.025641026
43150,충청북도 제천시,남,60대,가족,3.897435897
43150,충청북도 제천시,남,60대,비가족,4.238095238
43150,충청북도 제천시,남,70세 이상,가족,3.722222222
43150,충청북도 제천시,남,70세 이상,비가족,3.5
43150,충청북도 제천시,여,15~19세,가족,4.111111111
43150,충청북도 제천시,여,15~19세,비가족,4.111111111
43150,충청북도 제천시,여,20대,가족,3.777777778
43150,충청북도 제천시,여,20대,비가족,3.955555556
43150,충청북도 제천시,여,30대,가족,4.105263158
43150,충청북도 제천시,여,30대,비가족,3.666666667
43150,충청북도 제천시,여,40대,가족,4.014492754
43150,충청북도 제천시,여,40대,비가족,4.148148148
43150,충청북도 제천시,여,50대,가족,4.060606061
43150,충청북도 제천시,여,50대,비가족,4.060606061
43150,충청북도 제천시,여,60대,가족,4.111111111
43150,충청북도 제천시,여,60대,비가족,3.952380952
43150,충청북도 제천시,여,70세 이상,가족,3.916666667
43150,충청북도 제천시,여,70세 이상,비가족,4.055555556
43745,충청북도 증평군,남,20대,비가족,4.166666667
43745,충청북도 증평군,남,30대,가족,4
43745,충청북도 증평군,남,30대,비가족,3.666666667
43745,충청북도 증평군,남,40대,가족,4
43745,충청북도 증평군,남,40대,비가족,4.333333333
43745,충청북도 증평군,남,50대,가족,4.333333333
43745,충청북도 증평군,남,60대,비가족,4.333333333
43745,충청북도 증평군,남,70세 이상,가족,4
43745,충청북도 증평군,여,30대,가족,4
43745,충청북도 증평군,여,40대,가족,4
43745,충청북도 증평군,여,40대,비가족,3.833333333
43745,충청북도 증평군,여,50대,가족,4
43745,충청북도 증평군,여,50대,비가족,4
43745,충청북도 증평군,여,60대,가족,4.333333333
43745,충청북도 증평군,여,70세 이상,가족,4.166666667
43750,충청북도 진천군,남,15~19세,가족,3.666666667
43750,충청북도 진천군,남,20대,가족,3.666666667
43750,충청북도 진천군,남,20대,비가족,4
43750,충청북도 진천군,남,30대,가족,3.833333333
43750,충청북도 진천군,남,30대,비가족,3.888888889
43750,충청북도 진천군,남,40대,가족,3.75
43750,충청북도 진천군,남,40대,비가족,3.6
43750,충청북도 진천군,남,50대,가족,4
43750,충청북도 진천군,남,50대,비가족,5
43750,충청북도 진천군,남,60대,가족,3.666666667
43750,충청북도 진천군,남,60대,비가족,3
43750,충청북도 진천군,남,70세 이상,가족,3.916666667
43750,충청북도 진천군,여,15~19세,비가족,4
43750,충청북도 진천군,여,30대,가족,3.833333333
43750,충청북도 진천군,여,30대,비가족,4
43750,충청북도 진천군,여,40대,가족,4.033333333
43750,충청북도 진천군,여,40대,비가족,3
43750,충청북도 진천군,여,50대,가족,4.19047619
43750,충청북도 진천군,여,50대,비가족,4
43750,충청북도 진천군,여,60대,가족,3.777777778
43750,충청북도 진천군,여,60대,비가족,3.666666667
43750,충청북도 진천군,여,70세 이상,가족,4
43110,충청북도 청주시,남,15~19세,가족,3.777777778
43110,충청북도 청주시,남,15~19세,비가족,4.666666667
43110,충청북도 청주시,남,20대,가족,4.222222222
43110,충청북도 청주시,남,20대,비가족,3.893939394
43110,충청북도 청주시,남,30대,가족,3.714285714
43110,충청북도 청주시,남,30대,비가족,3.846153846
43110,충청북도 청주시,남,40대,가족,3.87037037
43110,충청북도 청주시,남,40대,비가족,3
43110,충청북도 청주시,남,50대,가족,4.194444444
43110,충청북도 청주시,남,50대,비가족,3.666666667
43110,충청북도 청주시,남,60대,가족,3.851851852
43110,충청북도 청주시,남,60대,비가족,4.25
43110,충청북도 청주시,남,70세 이상,가족,3.733333333
43110,충청북도 청주시,남,70세 이상,비가족,4.333333333
43110,충청북도 청주시,여,15~19세,가족,3.888888889
43110,충청북도 청주시,여,15~19세,비가족,4.5
43110,충청북도 청주시,여,20대,가족,4.111111111
43110,충청북도 청주시,여,20대,비가족,3.875
43110,충청북도 청주시,여,30대,가족,4.020833333
43110,충청북도 청주시,여,30대,비가족,3.952380952
43110,충청북도 청주시,여,40대,가족,3.958333333
43110,충청북도 청주시,여,40대,비가족,3.833333333
43110,충청북도 청주시,여,50대,가족,4.051282051
43110,충청북도 청주시,여,50대,비가족,4.133333333
43110,충청북도 청주시,여,60대,가족,3.923076923
43110,충청북도 청주시,여,60대,비가족,3.722222222
43110,충청북도 청주시,여,70세 이상,가족,4.037037037
43110,충청북도 청주시,여,70세 이상,비가족,3.583333333
43130,충청북도 충주시,남,15~19세,가족,3.833333333
43130,충청북도 충주시,남,20대,비가족,4.023809524
43130,충청북도 충주시,남,30대,가족,4.051282051
43130,충청북도 충주시,남,30대,비가족,4.2
43130,충청북도 충주시,남,40대,가족,4.238095238
43130,충청북도 충주시,남,40대,비가족,3.733333333
43130,충청북도 충주시,남,50대,가족,4.070175439
43130,충청북도 충주시,남,50대,비가족,3.944444444
43130,충청북도 충주시,남,60대,가족,4.285714286
43130,충청북도 충주시,남,60대,비가족,3.523809524
43130,충청북도 충주시,남,70세 이상,가족,3.75
43130,충청북도 충주시,남,70세 이상,비가족,3.833333333
43130,충청북도 충주시,여,15~19세,가족,4
43130,충청북도 충주시,여,20대,가족,4
43130,충청북도 충주시,여,20대,비가족,4
